"","previous_cancellations","stays_in_weekend_nights","hotel.City.Hotel","hotel.Resort.Hotel","market_segment.Aviation","market_segment.Complementary","market_segment.Corporate","market_segment.Direct","market_segment.Groups","market_segment.Offline.TA.TO","market_segment.Online.TA","deposit_type.No.Deposit","deposit_type.Non.Refund","deposit_type.Refundable","arrival_date_day_of_month","meal.BB","meal.FB","meal.HB","meal.SC","meal.Undefined","days_in_waiting_list","adults","booking_changes","adr","total_of_special_requests","is_repeated_guest","customer_type.Contract","customer_type.Group","customer_type.Transient","customer_type.Transient.Party","arrival_date_week_number","arrival_date_year","arrival_date_month.April","arrival_date_month.August","arrival_date_month.December","arrival_date_month.February","arrival_date_month.January","arrival_date_month.July","arrival_date_month.June","arrival_date_month.March","arrival_date_month.May","arrival_date_month.November","arrival_date_month.October","arrival_date_month.September","children","distribution_channel.Corporate","distribution_channel.Direct","distribution_channel.GDS","distribution_channel.TA.TO","distribution_channel.Undefined","stays_in_week_nights","company.company","company.nocompany","reserved_room_type.A","reserved_room_type.B","reserved_room_type.C","reserved_room_type.D","reserved_room_type.E","reserved_room_type.F","reserved_room_type.G","reserved_room_type.H","lead_time","required_car_parking_spaces","agent.agent","agent.noagent","previous_bookings_not_canceled","assigned_room_type.A","assigned_room_type.B","assigned_room_type.C","assigned_room_type.D","assigned_room_type.E","assigned_room_type.F","assigned_room_type.G","assigned_room_type.H","assigned_room_type.I","assigned_room_type.K","continent.Africa","continent.Americas","continent.Asia","continent.Europe","continent.Oceania","roomtype_diff","market_segment.Undefined","reserved_room_type.L","reserved_room_type.P","assigned_room_type.L","assigned_room_type.P","case_holdoutprob"
"4842",0,1,1,0,0,0,0,1,0,0,0,1,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4843",0,2,1,0,0,0,0,0,0,0,1,1,0,0,19,1,0,0,0,0,0,2,0,97.75,4,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,243,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4844",0,2,1,0,0,0,0,0,0,0,1,1,0,0,19,0,0,0,1,0,0,2,0,74.8,1,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4845",0,2,1,0,0,0,0,0,0,0,1,1,0,0,19,1,0,0,0,0,0,2,1,112.36,1,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,31,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"not_canceled"
"4846",0,2,1,0,0,0,0,0,0,0,1,1,0,0,19,1,0,0,0,0,0,2,0,63.17,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4847",0,0,1,0,0,0,0,0,0,0,1,1,0,0,21,0,0,0,1,0,0,1,0,76.33,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4848",0,0,1,0,0,0,1,0,0,0,0,1,0,0,22,1,0,0,0,0,0,2,1,91,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"4849",0,0,1,0,0,0,0,0,1,0,0,1,0,0,22,1,0,0,0,0,0,1,0,65,1,0,0,0,0,1,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4850",0,0,1,0,0,0,0,0,0,1,0,1,0,0,21,1,0,0,0,0,0,2,0,75,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"4851",0,1,1,0,0,0,0,0,0,0,1,1,0,0,20,0,0,0,1,0,0,2,0,69.7,1,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4852",0,0,1,0,0,0,0,0,0,0,1,1,0,0,23,0,0,0,1,0,0,1,1,58.31,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"not_canceled"
"4853",0,0,1,0,0,0,0,0,0,0,1,1,0,0,21,1,0,0,0,0,0,3,0,119,2,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,0,153,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4854",0,0,1,0,0,0,0,0,0,0,1,1,0,0,24,0,0,0,1,0,0,2,0,97,2,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4855",0,0,1,0,0,0,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,2,0,118,2,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4856",0,0,1,0,0,0,0,0,0,0,1,1,0,0,21,0,0,0,1,0,0,2,0,71.4,1,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4857",0,0,1,0,0,0,0,0,0,0,1,1,0,0,23,1,0,0,0,0,0,2,0,121.33,1,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4858",0,0,1,0,0,0,0,0,1,0,0,1,0,0,25,1,0,0,0,0,0,1,0,75,0,0,0,0,0,1,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,134,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"4859",0,0,1,0,0,0,0,0,1,0,0,1,0,0,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,134,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4860",0,0,1,0,0,0,0,0,0,0,1,1,0,0,23,1,0,0,0,0,0,2,0,118,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"4861",0,0,1,0,0,0,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,2,0,123,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"4862",0,1,1,0,0,0,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,2,0,130.33,0,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"not_canceled"
"4863",0,1,1,0,0,0,0,0,0,0,1,1,0,0,22,1,0,0,0,0,0,2,3,100.64,1,0,0,0,1,0,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4864",0,2,1,0,0,0,0,0,0,1,0,1,0,0,26,1,0,0,0,0,0,2,1,75,0,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4865",0,2,1,0,0,0,0,1,0,0,0,1,0,0,26,1,0,0,0,0,0,2,1,123,1,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4866",0,1,1,0,0,0,0,0,0,0,1,1,0,0,27,1,0,0,0,0,0,2,0,128,0,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4867",0,2,1,0,0,0,0,0,0,1,0,1,0,0,26,0,0,1,0,0,0,2,1,105,0,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,41,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4868",0,2,1,0,0,0,0,0,1,0,0,1,0,0,26,1,0,0,0,0,0,1,0,75,0,0,0,0,0,1,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"not_canceled"
"4869",0,2,1,0,0,0,0,0,0,1,0,1,0,0,26,1,0,0,0,0,0,2,0,95,0,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4870",0,1,1,0,0,0,0,0,0,0,1,1,0,0,27,0,0,0,1,0,0,2,0,88,0,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4871",0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2,0,88,1,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4872",0,1,1,0,0,0,0,0,0,0,1,1,0,0,27,1,0,0,0,0,0,2,0,83.16,0,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4873",0,2,1,0,0,0,0,0,0,0,1,1,0,0,26,1,0,0,0,0,0,2,2,90.55,2,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,89,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4874",0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,88,1,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"not_canceled"
"4875",0,2,1,0,0,0,0,0,0,1,0,1,0,0,26,0,0,1,0,0,0,2,0,100,0,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4876",0,2,1,0,0,0,0,0,0,1,0,1,0,0,26,1,0,0,0,0,0,2,0,68,2,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4877",0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,2,1,98,0,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4878",0,0,1,0,0,0,0,0,0,0,1,1,0,0,28,1,0,0,0,0,0,2,1,116.88,0,0,0,0,1,0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0,0,0,58,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"not_canceled"
"4879",0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,2,0,108,0,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"not_canceled"
"4880",0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,2,0,117,0,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4881",0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,2,1,72,1,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"4882",0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,3,0,197,1,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4883",0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,91.8,3,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4884",0,1,1,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,3,0,151.2,2,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,104,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"not_canceled"
"4885",0,2,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,2,0,91.8,1,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4886",0,1,1,0,0,0,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,1,0,78.4,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4887",0,1,1,0,0,0,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,118,1,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4888",0,2,1,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,2,0,151.3,2,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4889",0,2,1,0,0,0,0,0,0,0,1,1,0,0,5,1,0,0,0,0,0,2,0,97.2,3,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,88,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4890",0,0,1,0,0,0,0,0,0,1,0,1,0,0,7,1,0,0,0,0,0,1,1,130,2,0,0,0,0,1,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4891",0,0,1,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,1,0,0,1,0,88,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4892",0,1,1,0,0,0,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,91.8,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4893",0,1,1,0,0,0,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,70.69,2,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4894",0,1,1,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,2,0,81,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,69,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4895",0,2,1,0,0,0,0,0,0,0,1,1,0,0,4,0,0,1,0,0,0,2,0,99.48,1,0,0,0,1,0,9,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4896",0,0,1,0,0,0,0,0,0,0,1,1,0,0,9,1,0,0,0,0,0,2,0,97.2,3,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,92,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4897",0,0,1,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,1,0,0,2,0,94.67,3,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4898",0,0,1,0,0,0,0,0,0,1,0,1,0,0,7,1,0,0,0,0,0,2,0,68,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,0,0,0,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"not_canceled"
"4899",0,0,1,0,0,0,0,0,0,0,1,1,0,0,10,1,0,0,0,0,0,3,0,168,0,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"4900",0,1,1,0,0,0,0,0,0,0,1,1,0,0,11,1,0,0,0,0,0,2,0,93.6,3,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4901",0,1,1,0,0,0,0,0,0,0,1,1,0,0,10,1,0,0,0,0,0,2,1,106,1,0,0,0,1,0,10,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,166,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4902",0,1,1,0,1,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,1,0,80,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4903",0,0,1,0,0,0,0,0,0,1,0,1,0,0,15,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"4904",0,0,1,0,0,0,0,0,0,0,1,1,0,0,14,1,0,0,0,0,0,1,0,98,1,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4905",0,1,1,0,0,0,0,0,1,0,0,1,0,0,13,1,0,0,0,0,0,1,0,178,0,0,0,0,0,1,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4906",0,1,1,0,0,0,0,1,0,0,0,1,0,0,13,1,0,0,0,0,0,1,2,88.2,0,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4907",0,0,1,0,0,0,1,0,0,0,0,1,0,0,15,1,0,0,0,0,0,1,0,65,1,0,0,0,0,1,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4908",0,0,1,0,0,0,0,1,0,0,0,1,0,0,15,1,0,0,0,0,0,1,1,65,1,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4909",0,0,1,0,0,0,0,0,0,1,0,1,0,0,15,1,0,0,0,0,0,1,0,109,0,0,0,0,0,1,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"4910",0,0,1,0,0,0,0,0,0,0,1,1,0,0,16,0,0,0,1,0,0,2,0,98,1,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"not_canceled"
"4911",0,1,1,0,0,0,0,0,0,0,1,1,0,0,13,1,0,0,0,0,0,2,0,67.15,2,0,0,0,1,0,11,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,65,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
